trip_id;numero_train;destination;stop_sequence;gare;arrival_time;departure_time;derniere_maj;heure_detection_fin_trajet;arrival_delay_min;departure_delay_min
OCESN8860F1187_F:OUI:FR:Line::62C16406-4390-4C30-B97A-94317527CF00::87481002:87391003:5:737:20261127;;8860;-1;Nantes;;2026-09-02 05:33:00;2026-09-02 08:05:40;2026-09-02 08:10:41;;25
OCESN8860F1187_F:OUI:FR:Line::62C16406-4390-4C30-B97A-94317527CF00::87481002:87391003:5:737:20261127;;8860;-1;Angers Saint-Laud;2026-09-02 06:15:00;2026-09-02 06:18:00;2026-09-02 08:05:40;2026-09-02 08:10:41;30;30
OCESN8860F1187_F:OUI:FR:Line::62C16406-4390-4C30-B97A-94317527CF00::87481002:87391003:5:737:20261127;;8860;-1;Sablé-sur-Sarthe;2026-09-02 06:38:00;2026-09-02 06:41:00;2026-09-02 08:05:40;2026-09-02 08:10:41;30;30
OCESN8860F1187_F:OUI:FR:Line::62C16406-4390-4C30-B97A-94317527CF00::87481002:87391003:5:737:20261127;;8860;-1;Le Mans;2026-09-02 06:56:00;2026-09-02 06:59:00;2026-09-02 08:05:40;2026-09-02 08:10:41;25;25
OCESN8860F1187_F:OUI:FR:Line::62C16406-4390-4C30-B97A-94317527CF00::87481002:87391003:5:737:20261127;;8860;-1;Paris Montparnasse Hall 1 - 2;2026-09-02 08:02:00;;2026-09-02 08:05:40;2026-09-02 08:10:41;25;
OCESN8370F1187_F:OUI:FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A::87485003:87391003:6:840:20261212;;8370;-1;La Rochelle;;2026-09-02 05:39:00;2026-09-02 08:45:52;2026-09-02 08:50:43;;0
OCESN8370F1187_F:OUI:FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A::87485003:87391003:6:840:20261212;;8370;-1;Poitiers;2026-09-02 07:08:00;2026-09-02 07:14:00;2026-09-02 08:45:52;2026-09-02 08:50:43;0;0
OCESN8370F1187_F:OUI:FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A::87485003:87391003:6:840:20261212;;8370;-1;Paris Montparnasse Hall 1 - 2;2026-09-02 08:45:00;;2026-09-02 08:45:52;2026-09-02 08:50:43;5;
OCESN8480F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87581009:87391003:5:840:20260912;;8480;-1;Bordeaux Saint-Jean;;2026-09-02 05:18:00;2026-09-02 08:45:52;2026-09-02 08:50:43;;0
OCESN8480F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87581009:87391003:5:840:20260912;;8480;-1;Angoulême;2026-09-02 06:22:00;2026-09-02 06:25:00;2026-09-02 08:45:52;2026-09-02 08:50:43;0;0
