trip_id;numero_train;destination;stop_sequence;gare;arrival_time;departure_time;derniere_maj;heure_detection_fin_trajet;arrival_delay_min;departure_delay_min
OCESN8657F1187_F:OUI:FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F::87391003:87474007:6:2952:20260809;;8657;-1;Paris Montparnasse Hall 1 - 2;;2026-08-10 00:09:00;2026-08-10 00:55:34;2026-08-10 04:01:02;;10
OCESN8370F1187_F:OUI:FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A::87485003:87391003:6:840:20261212;;8370;-1;Poitiers;2026-08-10 07:08:00;2026-08-10 07:19:00;2026-08-10 08:50:46;2026-08-10 08:55:36;0;5
OCESN8370F1187_F:OUI:FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A::87485003:87391003:6:840:20261212;;8370;-1;Paris Montparnasse Hall 1 - 2;2026-08-10 08:45:00;;2026-08-10 08:50:46;2026-08-10 08:55:36;5;
OCESN8480F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87581009:87391003:5:840:20260912;;8480;-1;Bordeaux Saint-Jean;;2026-08-10 05:18:00;2026-08-10 08:50:46;2026-08-10 08:55:36;;0
OCESN8480F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87581009:87391003:5:840:20260912;;8480;-1;Angoulême;2026-08-10 06:22:00;2026-08-10 06:25:00;2026-08-10 08:50:46;2026-08-10 08:55:36;0;0
OCESN8480F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87581009:87391003:5:840:20260912;;8480;-1;Poitiers;2026-08-10 07:14:00;2026-08-10 07:19:00;2026-08-10 08:50:46;2026-08-10 08:55:36;10;5
OCESN8480F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87581009:87391003:5:840:20260912;;8480;-1;Paris Montparnasse Hall 1 - 2;2026-08-10 08:45:00;;2026-08-10 08:50:46;2026-08-10 08:55:36;5;
OCESN8478F1187_F:OUI:FR:Line::9684FBBE-75D8-461A-B8F4-44181F11CFBC::87582668:87391003:4:855:20260810;;8478;-1;Bordeaux Saint-Jean;2026-08-10 06:40:00;2026-08-10 07:31:00;2026-08-10 09:40:46;2026-08-10 09:45:54;0;45
OCESN8478F1187_F:OUI:FR:Line::9684FBBE-75D8-461A-B8F4-44181F11CFBC::87582668:87391003:4:855:20260810;;8478;-1;Paris Montparnasse Hall 1 - 2;2026-08-10 09:35:00;;2026-08-10 09:40:46;2026-08-10 09:45:54;40;
OCESN8404F1187_F:OUI:FR:Line::bfee86bc-5225-4c40-a6e6-785cfd43eae6::87581009:87391003:3:1000:20261105;;8404;-1;Bordeaux Saint-Jean;;2026-08-10 07:45:00;2026-08-10 10:10:50;2026-08-10 10:15:41;;0
OCESN8404F1187_F:OUI:FR:Line::bfee86bc-5225-4c40-a6e6-785cfd43eae6::87581009:87391003:3:1000:20261105;;8404;-1;Massy TGV;2026-08-10 09:53:00;2026-08-10 09:56:00;2026-08-10 10:10:50;2026-08-10 10:15:41;5;5
OCESN8404F1187_F:OUI:FR:Line::bfee86bc-5225-4c40-a6e6-785cfd43eae6::87581009:87391003:3:1000:20261105;;8404;-1;Paris Montparnasse Hall 1 - 2;2026-08-10 10:05:00;;2026-08-10 10:10:50;2026-08-10 10:15:41;5;
OCESN12460F1187_F:OUI:FR:Line::62C16406-4390-4C30-B97A-94317527CF00::87481002:87391003:3:916:20260824;;12460;-1;Nantes;;2026-08-10 07:49:00;2026-08-10 10:15:42;2026-08-10 10:20:45;;45
OCESN12460F1187_F:OUI:FR:Line::62C16406-4390-4C30-B97A-94317527CF00::87481002:87391003:3:916:20260824;;12460;-1;Angers Saint-Laud;2026-08-10 08:36:00;2026-08-10 08:39:00;2026-08-10 10:15:42;2026-08-10 10:20:45;55;55
OCESN12460F1187_F:OUI:FR:Line::62C16406-4390-4C30-B97A-94317527CF00::87481002:87391003:3:916:20260824;;12460;-1;Paris Montparnasse Hall 1 - 2;2026-08-10 10:11:00;;2026-08-10 10:15:42;2026-08-10 10:20:45;55;
OCESN8910F1187_F:OUI:FR:Line::1F038E5C-9CF4-4BFC-9D55-33F57B4DB04F::87481788:87391003:6:916:20260824;;8910;-1;Le Croisic;;2026-08-10 05:54:00;2026-08-10 10:15:42;2026-08-10 10:20:45;;0
OCESN8910F1187_F:OUI:FR:Line::1F038E5C-9CF4-4BFC-9D55-33F57B4DB04F::87481788:87391003:6:916:20260824;;8910;-1;Nantes;2026-08-10 06:58:00;2026-08-10 07:49:00;2026-08-10 10:15:42;2026-08-10 10:20:45;0;45
OCESN8910F1187_F:OUI:FR:Line::1F038E5C-9CF4-4BFC-9D55-33F57B4DB04F::87481788:87391003:6:916:20260824;;8910;-1;Angers Saint-Laud;2026-08-10 08:36:00;2026-08-10 08:39:00;2026-08-10 10:15:42;2026-08-10 10:20:45;55;55
OCESN8910F1187_F:OUI:FR:Line::1F038E5C-9CF4-4BFC-9D55-33F57B4DB04F::87481788:87391003:6:916:20260824;;8910;-1;Paris Montparnasse Hall 1 - 2;2026-08-10 10:11:00;;2026-08-10 10:15:42;2026-08-10 10:20:45;55;
OCESN9884F1187_F:OUI:FR:Line::518E9B38-0951-4497-9594-67CB169CDB4E::87471003:87223263:8:1018:20260815;;9884;-1;Rennes;;2026-08-10 06:25:00;2026-08-10 10:25:39;2026-08-10 10:30:56;;0
OCESN9884F1187_F:OUI:FR:Line::518E9B38-0951-4497-9594-67CB169CDB4E::87471003:87223263:8:1018:20260815;;9884;-1;Le Mans;2026-08-10 07:20:00;2026-08-10 07:30:00;2026-08-10 10:25:39;2026-08-10 10:30:56;0;0
OCESN9884F1187_F:OUI:FR:Line::518E9B38-0951-4497-9594-67CB169CDB4E::87471003:87223263:8:1018:20260815;;9884;-1;Massy TGV;2026-08-10 08:23:00;2026-08-10 08:31:00;2026-08-10 10:25:39;2026-08-10 10:30:56;5;5
OCESN9886F1187_F:OUI:FR:Line::CB8AE7F1-0F5A-4DDE-B53D-4CFE739A713F::87481002:87223263:8:1018:20260810;;9886;-1;Nantes;;2026-08-10 05:59:00;2026-08-10 10:25:39;2026-08-10 10:30:56;;0
OCESN9886F1187_F:OUI:FR:Line::CB8AE7F1-0F5A-4DDE-B53D-4CFE739A713F::87481002:87223263:8:1018:20260810;;9886;-1;Angers Saint-Laud;2026-08-10 06:37:00;2026-08-10 06:40:00;2026-08-10 10:25:39;2026-08-10 10:30:56;0;0
OCESN9886F1187_F:OUI:FR:Line::CB8AE7F1-0F5A-4DDE-B53D-4CFE739A713F::87481002:87223263:8:1018:20260810;;9886;-1;Le Mans;2026-08-10 07:24:00;2026-08-10 07:30:00;2026-08-10 10:25:39;2026-08-10 10:30:56;0;0
OCESN9886F1187_F:OUI:FR:Line::CB8AE7F1-0F5A-4DDE-B53D-4CFE739A713F::87481002:87223263:8:1018:20260810;;9886;-1;Massy TGV;2026-08-10 08:23:00;2026-08-10 08:31:00;2026-08-10 10:25:39;2026-08-10 10:30:56;5;5
