trip_id;numero_train;destination;stop_sequence;gare;arrival_time;departure_time;derniere_maj;heure_detection_fin_trajet;arrival_delay_min;departure_delay_min
OCESN8860F1187_F:OUI:FR:Line::62C16406-4390-4C30-B97A-94317527CF00::87481002:87391003:5:737:20261211;;8860;-1;Nantes;;2026-09-23 05:08:00;2026-09-23 07:40:44;2026-09-23 07:45:41;;0
OCESN8860F1187_F:OUI:FR:Line::62C16406-4390-4C30-B97A-94317527CF00::87481002:87391003:5:737:20261211;;8860;-1;Angers Saint-Laud;2026-09-23 05:45:00;2026-09-23 05:48:00;2026-09-23 07:40:44;2026-09-23 07:45:41;0;0
OCESN8860F1187_F:OUI:FR:Line::62C16406-4390-4C30-B97A-94317527CF00::87481002:87391003:5:737:20261211;;8860;-1;Sablé-sur-Sarthe;2026-09-23 06:08:00;2026-09-23 06:11:00;2026-09-23 07:40:44;2026-09-23 07:45:41;0;0
OCESN8860F1187_F:OUI:FR:Line::62C16406-4390-4C30-B97A-94317527CF00::87481002:87391003:5:737:20261211;;8860;-1;Le Mans;2026-09-23 06:36:00;2026-09-23 06:39:00;2026-09-23 07:40:44;2026-09-23 07:45:41;5;5
OCESN8860F1187_F:OUI:FR:Line::62C16406-4390-4C30-B97A-94317527CF00::87481002:87391003:5:737:20261211;;8860;-1;Paris Montparnasse Hall 1 - 2;2026-09-23 07:37:00;;2026-09-23 07:40:44;2026-09-23 07:45:41;0;
OCESN8422F1187_F:OUI:FR:Line::bfee86bc-5225-4c40-a6e6-785cfd43eae6::87581009:87391003:3:809:20260924;;8422;-1;Bordeaux Saint-Jean;;2026-09-23 05:38:00;2026-09-23 08:15:46;2026-09-23 08:20:44;;0
OCESN8422F1187_F:OUI:FR:Line::bfee86bc-5225-4c40-a6e6-785cfd43eae6::87581009:87391003:3:809:20260924;;8422;-1;Angoulême;2026-09-23 06:15:00;2026-09-23 06:18:00;2026-09-23 08:15:46;2026-09-23 08:20:44;0;0
OCESN8422F1187_F:OUI:FR:Line::bfee86bc-5225-4c40-a6e6-785cfd43eae6::87581009:87391003:3:809:20260924;;8422;-1;Paris Montparnasse Hall 1 - 2;2026-09-23 08:14:00;;2026-09-23 08:15:46;2026-09-23 08:20:44;5;
OCESN8370F1187_F:OUI:FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A::87485003:87391003:6:840:20261211;;8370;-1;La Rochelle;;2026-09-23 05:39:00;2026-09-23 08:45:44;2026-09-23 08:50:46;;0
OCESN8370F1187_F:OUI:FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A::87485003:87391003:6:840:20261211;;8370;-1;Poitiers;2026-09-23 07:15:00;2026-09-23 07:16:00;2026-09-23 08:45:44;2026-09-23 08:50:46;5;0
