trip_id;numero_train;destination;stop_sequence;gare;arrival_time;departure_time;derniere_maj;heure_detection_fin_trajet;arrival_delay_min;departure_delay_min
OCESN8082F1187_F:OUI:FR:Line::18B0FAF0-44B1-4D0A-A8AD-2E32B7602EAD::87478107:87391003:6:845:20260829;;8082;-1;Rennes;2026-08-15 06:44:00;2026-08-15 06:48:00;2026-08-15 08:50:49;2026-08-15 08:55:33;0;0
OCESN8082F1187_F:OUI:FR:Line::18B0FAF0-44B1-4D0A-A8AD-2E32B7602EAD::87478107:87391003:6:845:20260829;;8082;-1;Le Mans;2026-08-15 07:45:00;2026-08-15 07:53:00;2026-08-15 08:50:49;2026-08-15 08:55:33;0;5
OCESN8082F1187_F:OUI:FR:Line::18B0FAF0-44B1-4D0A-A8AD-2E32B7602EAD::87478107:87391003:6:845:20260829;;8082;-1;Paris Montparnasse Hall 1 - 2;2026-08-15 08:50:00;;2026-08-15 08:50:49;2026-08-15 08:55:33;5;
OCESN8441F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87391003:87581009:5:902:20260815;;8441;-1;Paris Montparnasse Hall 1 - 2;;2026-08-15 06:00:00;2026-08-15 09:10:47;2026-08-15 09:15:42;;0
OCESN8441F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87391003:87581009:5:902:20260815;;8441;-1;Poitiers;2026-08-15 07:44:00;2026-08-15 07:47:00;2026-08-15 09:10:47;2026-08-15 09:15:42;5;5
OCESN8441F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87391003:87581009:5:902:20260815;;8441;-1;Angoulême;2026-08-15 08:27:00;2026-08-15 08:30:00;2026-08-15 09:10:47;2026-08-15 09:15:42;5;5
OCESN8441F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87391003:87581009:5:902:20260815;;8441;-1;Bordeaux Saint-Jean;2026-08-15 09:07:00;;2026-08-15 09:10:47;2026-08-15 09:15:42;5;
OCESN8702F1187_F:OUI:FR:Line::9D734757-B3C7-4D8A-951E-0EB6FDA912B9::87474098:87391003:9:904:20260815;;8702;-1;Rennes;2026-08-15 07:30:00;2026-08-15 07:40:00;2026-08-15 09:10:47;2026-08-15 09:15:42;5;5
OCESN8702F1187_F:OUI:FR:Line::9D734757-B3C7-4D8A-951E-0EB6FDA912B9::87474098:87391003:9:904:20260815;;8702;-1;Paris Montparnasse Hall 1 - 2;2026-08-15 09:09:00;;2026-08-15 09:10:47;2026-08-15 09:15:42;5;
OCESN12560F1187_F:OUI:FR:Line::F74CC5B5-2F44-4A9F-8336-69F30A4DEC89::87581009:87271494:7:941:20260912;;12560;-1;Bordeaux Saint-Jean;;2026-08-15 05:58:00;2026-08-15 09:50:52;2026-08-15 09:55:39;;0
OCESN12560F1187_F:OUI:FR:Line::F74CC5B5-2F44-4A9F-8336-69F30A4DEC89::87581009:87271494:7:941:20260912;;12560;-1;Angoulême;2026-08-15 06:33:00;2026-08-15 06:36:00;2026-08-15 09:50:52;2026-08-15 09:55:39;0;0
